ano,cod_mun,num_obt,mês,ano_mes,qtd_fam,vlr_bnf
2010,210030,9,5,201005,3769,395870.0
2010,210030,9,6,201006,3771,397234.0
2010,210030,9,7,201007,3750,394425.0
2010,210030,9,8,201008,3765,398108.0
2010,210030,9,9,201009,3770,399420.0
2010,210030,9,10,201010,3730,402458.0
2010,210030,9,11,201011,3726,400758.0
2010,210030,9,12,201012,3709,401918.0
2011,210030,11,1,201101,3693,388799.0
2011,210030,11,2,201102,3982,416389.0
2011,210030,11,3,201103,3966,415425.0
2011,210030,11,4,201104,3972,491158.0
2011,210030,11,5,201105,3960,489494.0
2011,210030,11,6,201106,3965,491050.0
2011,210030,11,7,201107,3967,490094.0
2011,210030,11,8,201108,3885,492444.0
2011,210030,11,9,201109,4011,534868.0
2011,210030,11,10,201110,3986,534166.0
2011,210030,11,11,201111,4103,547648.0
2011,210030,11,12,201112,4098,544984.0
2012,210030,6,1,201201,4085,533998.0
2012,210030,6,2,201202,4083,534044.0
2012,210030,6,3,201203,4075,534976.0
2012,210030,6,4,201204,4103,542344.0
2012,210030,6,5,201205,4179,551732.0
2012,210030,6,6,201206,4113,604650.0
2012,210030,6,7,201207,4066,607132.0
2012,210030,6,8,201208,4233,629834.0
2012,210030,6,9,201209,4210,624672.0
2012,210030,6,10,201210,4206,629674.0
2012,210030,6,11,201211,4249,637104.0
2012,210030,6,12,201212,4260,630972.0
2013,210030,10,1,201301,4248,615498.0
2013,210030,10,2,201302,4149,627678.0
2013,210030,10,3,201303,4212,653692.0
2013,210030,10,4,201304,4174,643866.0
2013,210030,10,5,201305,4151,642870.0
2013,210030,10,6,201306,4150,648908.0
2013,210030,10,7,201307,4164,647644.0
2013,210030,10,8,201308,4245,662174.0
2013,210030,10,9,201309,4315,670140.0
2013,210030,10,10,201310,4296,670794.0
2013,210030,10,11,201311,4250,666142.0
2013,210030,10,12,201312,4367,681076.0
2014,210030,15,1,201401,4374,675696.0
2014,210030,15,2,201402,4366,674688.0
2014,210030,15,3,201403,4300,663278.0
2014,210030,15,4,201404,4281,660664.0
2014,210030,15,5,201405,4256,658996.0
2014,210030,15,6,201406,4258,741466.0
2014,210030,15,7,201407,4276,750739.0
2014,210030,15,8,201408,4232,744138.0
2014,210030,15,9,201409,4250,750800.0
2014,210030,15,10,201410,4235,743959.0
2014,210030,15,11,201411,4228,741841.0
2014,210030,15,12,201412,4216,739143.0
2015,210030,3,1,201501,4209,731777.0
2015,210030,3,2,201502,4194,728222.0
2015,210030,3,3,201503,4128,721840.0
2015,210030,3,4,201504,4121,724522.0
2015,210030,3,5,201505,4120,716753.0
2015,210030,3,6,201506,4114,716962.0
2015,210030,3,7,201507,4106,714145.0
2015,210030,3,8,201508,4098,710371.0
2015,210030,3,9,201509,4055,702049.0
2015,210030,3,10,201510,4190,713293.0
2015,210030,3,11,201511,4096,698211.0
2015,210030,3,12,201512,4095,698512.0
2016,210030,6,1,201601,4101,693070.0
2016,210030,6,2,201602,4096,692285.0
2016,210030,6,3,201603,4057,688529.0
2016,210030,6,4,201604,4076,692496.0
2016,210030,6,5,201605,4046,686705.0
2016,210030,6,6,201606,4031,683055.0
2016,210030,6,7,201607,4095,773988.0
2016,210030,6,8,201608,4095,774620.0
2016,210030,6,9,201609,4030,763325.0
2016,210030,6,10,201610,4062,768827.0
2016,210030,6,11,201611,3960,755970.0
2016,210030,6,12,201612,3966,749001.0
2004,210040,5,1,200401,678,50415.0
2004,210040,5,2,200402,678,50415.0
2004,210040,5,3,200403,678,50415.0
2004,210040,5,4,200404,678,50070.0
2004,210040,5,5,200405,678,50025.0
2004,210040,5,6,200406,678,49950.0
2004,210040,5,7,200407,678,49815.0
2004,210040,5,8,200408,678,49755.0
2004,210040,5,9,200409,740,54040.0
2004,210040,5,10,200410,743,54109.0
2004,210040,5,11,200411,789,56541.0
2004,210040,5,12,200412,780,59691.0
2005,210040,6,1,200501,789,57081.0
2005,210040,6,2,200502,786,56871.0
2005,210040,6,3,200503,786,56871.0
2005,210040,6,4,200504,796,57476.0
2005,210040,6,5,200505,804,58071.0
2005,210040,6,6,200506,804,58071.0
2005,210040,6,7,200507,875,63806.0
2005,210040,6,8,200508,901,65766.0
2005,210040,6,9,200509,901,65766.0
2005,210040,6,10,200510,1037,73506.0
2005,210040,6,11,200511,1021,72376.0
2005,210040,6,12,200512,1102,77764.0
2006,210040,7,1,200601,1100,76936.0
2006,210040,7,2,200602,1090,77001.0
2006,210040,7,3,200603,1091,77096.0
2006,210040,7,4,200604,1104,77871.0
2006,210040,7,5,200605,1140,79519.0
2006,210040,7,6,200606,1406,98117.0
2006,210040,7,7,200607,1395,98323.0
2006,210040,7,8,200608,1393,98178.0
2006,210040,7,9,200609,1374,96758.0
2006,210040,7,10,200610,1371,96568.0
2006,210040,7,11,200611,1401,98945.0
2006,210040,7,12,200612,1410,99190.0
2007,210040,5,1,200701,1410,97935.0
2007,210040,5,2,200702,1413,98130.0
2007,210040,5,3,200703,1466,102020.0
2007,210040,5,4,200704,1512,105635.0
2007,210040,5,5,200705,1563,109485.0
2007,210040,5,6,200706,1546,108340.0
2007,210040,5,7,200707,1542,108080.0
2007,210040,5,8,200708,1551,127574.0
2007,210040,5,9,200709,1552,128088.0
2007,210040,5,10,200710,1615,133748.0
2007,210040,5,11,200711,1599,132382.0
2007,210040,5,12,200712,1607,133218.0
2008,210040,3,1,200801,1646,136468.0
2008,210040,3,2,200802,1644,136298.0
2008,210040,3,3,200803,1638,137372.0
2008,210040,3,4,200804,1652,138538.0
2008,210040,3,5,200805,1651,139588.0
2008,210040,3,6,200806,1650,139576.0
2008,210040,3,7,200807,1675,152494.0
2008,210040,3,8,200808,1663,151630.0
2008,210040,3,9,200809,1645,150422.0
2008,210040,3,10,200810,1615,144240.0
2008,210040,3,11,200811,1637,148978.0
2008,210040,3,12,200812,1641,149614.0
2009,210040,3,1,200901,1676,150834.0
2009,210040,3,2,200902,1674,151124.0
2009,210040,3,3,200903,1675,151176.0
2009,210040,3,4,200904,1673,151026.0
2009,210040,3,5,200905,1673,150942.0
2009,210040,3,6,200906,1646,150092.0
2009,210040,3,7,200907,1636,149562.0
2009,210040,3,8,200908,1642,150652.0
2009,210040,3,9,200909,1621,164165.0
2009,210040,3,10,200910,1614,163934.0
2009,210040,3,11,200911,1597,161656.0
2009,210040,3,12,200912,1588,161292.0
2010,210040,3,1,201001,1579,155658.0
2010,210040,3,2,201002,1499,149033.0
2010,210040,3,3,201003,1502,150259.0
2010,210040,3,4,201004,1500,150077.0
2010,210040,3,5,201005,1491,149479.0
2010,210040,3,6,201006,1481,148898.0
2010,210040,3,7,201007,1464,147155.0
2010,210040,3,8,201008,1466,147801.0
2010,210040,3,9,201009,1468,148383.0
2010,210040,3,10,201010,1460,148355.0
2010,210040,3,11,201011,1446,147164.0
2010,210040,3,12,201012,1436,146822.0
2011,210040,1,1,201101,1423,139841.0
2011,210040,1,2,201102,1390,137027.0
2011,210040,1,3,201103,1383,136652.0
2011,210040,1,4,201104,1381,158316.0
2011,210040,1,5,201105,1380,158546.0
2011,210040,1,6,201106,1378,158438.0
2011,210040,1,7,201107,1377,157878.0
2011,210040,1,8,201108,1357,160280.0
2011,210040,1,9,201109,1414,168582.0
2011,210040,1,10,201110,1376,164776.0
2011,210040,1,11,201111,1366,164860.0
2011,210040,1,12,201112,1369,165198.0
2012,210040,2,1,201201,1345,158006.0
2012,210040,2,2,201202,1347,158682.0
2012,210040,2,3,201203,1348,159960.0
2012,210040,2,4,201204,1344,160984.0
2012,210040,2,5,201205,1383,166838.0
2012,210040,2,6,201206,1379,186596.0
2012,210040,2,7,201207,1409,193856.0
2012,210040,2,8,201208,1391,191176.0
2012,210040,2,9,201209,1393,194166.0
2012,210040,2,10,201210,1396,194482.0
2012,210040,2,11,201211,1399,194520.0
2012,210040,2,12,201212,1404,216032.0
2014,210040,1,1,201401,1372,224312.0
2014,210040,1,2,201402,1371,223424.0
2014,210040,1,3,201403,1340,220364.0
2014,210040,1,4,201404,1368,223908.0
2014,210040,1,5,201405,1368,224592.0
2014,210040,1,6,201406,1375,249127.0
2014,210040,1,7,201407,1403,257396.0
2014,210040,1,8,201408,1394,252380.0
2014,210040,1,9,201409,1389,252844.0
2014,210040,1,10,201410,1389,253672.0
2014,210040,1,11,201411,1389,253547.0
2014,210040,1,12,201412,1442,260276.0
2015,210040,2,1,201501,1446,260235.0
2015,210040,2,2,201502,1446,259198.0
2015,210040,2,3,201503,1448,260538.0
2015,210040,2,4,201504,1460,262116.0
2015,210040,2,5,201505,1476,268054.0
2015,210040,2,6,201506,1470,264783.0
2015,210040,2,7,201507,1483,269067.0
2015,210040,2,8,201508,1482,264129.0
2015,210040,2,9,201509,1460,259105.0
2015,210040,2,10,201510,1467,259775.0
2015,210040,2,11,201511,1425,252679.0
2015,210040,2,12,201512,1436,254931.0
2016,210040,1,1,201601,1404,250185.0
2016,210040,1,2,201602,1419,253731.0
2016,210040,1,3,201603,1406,250559.0
2016,210040,1,4,201604,1438,257303.0
2016,210040,1,5,201605,1430,255713.0
2016,210040,1,6,201606,1430,258415.0
2016,210040,1,7,201607,1485,296567.0
2016,210040,1,8,201608,1483,295621.0
2016,210040,1,9,201609,1439,287413.0
2016,210040,1,10,201610,1467,292316.0
2016,210040,1,11,201611,1413,286838.0
2016,210040,1,12,201612,1427,292503.0
2004,210043,7,1,200401,1357,105535.0
2004,210043,7,2,200402,1357,105535.0
2004,210043,7,3,200403,1357,105535.0
2004,210043,7,4,200404,1357,104620.0
2004,210043,7,5,200405,1357,104440.0
2004,210043,7,6,200406,1357,104185.0
2004,210043,7,7,200407,1357,104095.0
2004,210043,7,8,200408,1357,103900.0
2004,210043,7,9,200409,1513,115020.0
2004,210043,7,10,200410,1515,114856.0
2004,210043,7,11,200411,1541,115409.0
2004,210043,7,12,200412,1684,131061.0
2005,210043,6,1,200501,1685,125178.0
2005,210043,6,2,200502,1682,124938.0
2005,210043,6,3,200503,1682,124938.0
2005,210043,6,4,200504,1695,125861.0
2005,210043,6,5,200505,1709,126861.0
2005,210043,6,6,200506,1709,126861.0
2005,210043,6,7,200507,1725,127971.0
2005,210043,6,8,200508,1761,131046.0
2005,210043,6,9,200509,1955,144721.0
2005,210043,6,10,200510,2009,148463.0
2005,210043,6,11,200511,2091,154070.0
2005,210043,6,12,200512,2189,160375.0
2006,210043,12,1,200601,2320,166450.0
2006,210043,12,2,200602,2355,167677.0
2006,210043,12,3,200603,2347,167437.0
2006,210043,12,4,200604,2368,168735.0
2006,210043,12,5,200605,2612,185018.0
2006,210043,12,6,200606,3132,221939.0
2006,210043,12,7,200607,3142,224494.0
2006,210043,12,8,200608,3148,225019.0
2006,210043,12,9,200609,3103,222284.0
2006,210043,12,10,200610,3096,223509.0
2006,210043,12,11,200611,3098,224244.0
2006,210043,12,12,200612,2987,217427.0
2007,210043,7,1,200701,2982,215206.0
2007,210043,7,2,200702,2984,216213.0
2007,210043,7,3,200703,2977,216003.0
2007,210043,7,4,200704,3094,224948.0
2007,210043,7,5,200705,3095,225518.0
2007,210043,7,6,200706,3052,222690.0
2007,210043,7,7,200707,3063,224528.0
2007,210043,7,8,200708,3072,265034.0
2007,210043,7,9,200709,3082,266780.0
2007,210043,7,10,200710,3046,263290.0
2007,210043,7,11,200711,3051,264574.0
2007,210043,7,12,200712,3077,266038.0
2008,210043,6,1,200801,3044,264606.0
2008,210043,6,2,200802,3151,274246.0
2008,210043,6,3,200803,3166,280156.0
2008,210043,6,4,200804,3107,274580.0
2008,210043,6,5,200805,3169,283562.0
2008,210043,6,6,200806,3178,284052.0
2008,210043,6,7,200807,3165,306330.0
2008,210043,6,8,200808,3163,306126.0
2008,210043,6,9,200809,3152,306100.0
2008,210043,6,10,200810,3114,294264.0
2008,210043,6,11,200811,3139,305542.0
2008,210043,6,12,200812,3111,303406.0
2009,210043,7,1,200901,3165,305092.0
2009,210043,7,2,200902,3142,304712.0
2009,210043,7,3,200903,3136,304202.0
2009,210043,7,4,200904,3143,305196.0
2009,210043,7,5,200905,3140,305644.0
2009,210043,7,6,200906,3126,305656.0
2009,210043,7,7,200907,3122,305446.0
2009,210043,7,8,200908,3589,346242.0
2009,210043,7,9,200909,3463,355121.0
2009,210043,7,10,200910,3735,374960.0
2009,210043,7,11,200911,3720,378397.0
2009,210043,7,12,200912,3683,385047.0
2010,210043,4,1,201001,3786,389700.0
2010,210043,4,2,201002,3702,386028.0
2010,210043,4,3,201003,3719,390118.0
2010,210043,4,4,201004,3736,395724.0
2010,210043,4,5,201005,3735,391052.0
2010,210043,4,6,201006,3748,393679.0
2010,210043,4,7,201007,3723,391294.0
2010,210043,4,8,201008,3731,394436.0
2010,210043,4,9,201009,3732,394852.0
2010,210043,4,10,201010,3695,394078.0
2010,210043,4,11,201011,3659,390114.0
2010,210043,4,12,201012,3729,398243.0
2011,210043,7,1,201101,3915,407201.0
2011,210043,7,2,201102,3891,404774.0
2011,210043,7,3,201103,3870,403631.0
2011,210043,7,4,201104,3879,477626.0
2011,210043,7,5,201105,3874,476684.0
2011,210043,7,6,201106,3873,479280.0
2011,210043,7,7,201107,3876,478226.0
2011,210043,7,8,201108,3966,494920.0
2011,210043,7,9,201109,4011,514822.0
2011,210043,7,10,201110,3980,511252.0
2011,210043,7,11,201111,4039,516228.0
2011,210043,7,12,201112,4029,516244.0
2012,210043,2,1,201201,4021,504870.0
2012,210043,2,2,201202,4049,510138.0
2012,210043,2,3,201203,4037,510202.0
2012,210043,2,4,201204,4094,523866.0
2012,210043,2,5,201205,4102,522762.0
2012,210043,2,6,201206,4079,613998.0
2012,210043,2,7,201207,4026,611360.0
2012,210043,2,8,201208,4161,635148.0
2012,210043,2,9,201209,4157,636558.0
2012,210043,2,10,201210,4164,640712.0
2012,210043,2,11,201211,4166,643072.0
2012,210043,2,12,201212,4171,692300.0
2013,210043,8,1,201301,4169,686870.0
2013,210043,8,2,201302,4126,715184.0
2013,210043,8,3,201303,4150,773956.0
2013,210043,8,4,201304,4152,784678.0
2013,210043,8,5,201305,4142,800136.0
2013,210043,8,6,201306,4128,840890.0
2013,210043,8,7,201307,4482,888360.0
2013,210043,8,8,201308,4466,879756.0
2013,210043,8,9,201309,4471,876302.0
2013,210043,8,10,201310,4475,876660.0
2013,210043,8,11,201311,4456,871242.0
2013,210043,8,12,201312,4450,872446.0
2014,210043,13,1,201401,4398,851088.0
2014,210043,13,2,201402,4496,866076.0
2014,210043,13,3,201403,4532,867176.0
2014,210043,13,4,201404,4545,855140.0
2014,210043,13,5,201405,4490,849392.0
2014,210043,13,6,201406,4522,945432.0
2014,210043,13,7,201407,4573,954705.0
2014,210043,13,8,201408,4519,940761.0
2014,210043,13,9,201409,4539,942824.0
2014,210043,13,10,201410,4537,938427.0
2014,210043,13,11,201411,4539,931969.0
2014,210043,13,12,201412,4521,915684.0
2015,210043,10,1,201501,4523,911420.0
2015,210043,10,2,201502,4523,910788.0
2015,210043,10,3,201503,4530,910811.0
2015,210043,10,4,201504,4449,893614.0
2015,210043,10,5,201505,4454,895095.0
2015,210043,10,6,201506,4446,885421.0
2015,210043,10,7,201507,4446,877334.0
2015,210043,10,8,201508,4433,868596.0
2015,210043,10,9,201509,4349,851115.0
2015,210043,10,10,201510,4457,846327.0
2015,210043,10,11,201511,4373,829320.0
2015,210043,10,12,201512,4385,825895.0
2016,210043,7,1,201601,4341,813992.0
2016,210043,7,2,201602,4336,814254.0
2016,210043,7,3,201603,4285,806063.0
2016,210043,7,4,201604,4297,808721.0
2016,210043,7,5,201605,4288,807420.0
2016,210043,7,6,201606,4268,809842.0
2016,210043,7,7,201607,4209,899775.0
2016,210043,7,8,201608,4193,895757.0
2016,210043,7,9,201609,4302,908134.0
2016,210043,7,10,201610,4276,901871.0
2016,210043,7,11,201611,4174,887129.0
2016,210043,7,12,201612,4257,890705.0
2004,210047,18,1,200401,2242,183460.0
2004,210047,18,2,200402,2242,183460.0
2004,210047,18,3,200403,2242,183460.0
2004,210047,18,4,200404,2242,181975.0
2004,210047,18,5,200405,2242,181600.0
2004,210047,18,6,200406,2242,181345.0
2004,210047,18,7,200407,2242,180910.0
2004,210047,18,8,200408,2242,180595.0
2004,210047,18,9,200409,2303,184950.0
2004,210047,18,10,200410,2308,184735.0
2004,210047,18,11,200411,2518,196720.0
2004,210047,18,12,200412,2662,212401.0
2005,210047,13,1,200501,2675,208600.0
2005,210047,13,2,200502,2675,208600.0
2005,210047,13,3,200503,2675,208600.0
2005,210047,13,4,200504,2677,208703.0
2005,210047,13,5,200505,2821,220328.0
2005,210047,13,6,200506,2821,220328.0
2005,210047,13,7,200507,2881,224768.0
2005,210047,13,8,200508,3022,235868.0
2005,210047,13,9,200509,3022,235868.0
2005,210047,13,10,200510,3082,240368.0
2005,210047,13,11,200511,3128,244314.0
2005,210047,13,12,200512,3556,274379.0
2006,210047,13,1,200601,3548,270616.0
2006,210047,13,2,200602,3502,265384.0
2006,210047,13,3,200603,3578,270404.0
2006,210047,13,4,200604,3596,271455.0
2006,210047,13,5,200605,3588,270974.0
2006,210047,13,6,200606,4516,336090.0
2006,210047,13,7,200607,4504,334555.0
2006,210047,13,8,200608,4486,333572.0
2006,210047,13,9,200609,4448,330572.0
2006,210047,13,10,200610,4452,331556.0
2006,210047,13,11,200611,4458,332359.0
2006,210047,13,12,200612,4292,322567.0
2007,210047,9,1,200701,4289,319235.0
2007,210047,9,2,200702,4288,319834.0
2007,210047,9,3,200703,4287,320214.0
2007,210047,9,4,200704,4244,317369.0
2007,210047,9,5,200705,4251,317859.0
2007,210047,9,6,200706,4229,317309.0
2007,210047,9,7,200707,4209,315859.0
2007,210047,9,8,200708,4197,369573.0
2007,210047,9,9,200709,4200,370793.0
2007,210047,9,10,200710,4192,369761.0
2007,210047,9,11,200711,4186,369999.0
2007,210047,9,12,200712,4088,362771.0
2008,210047,8,1,200801,4038,359428.0
2008,210047,8,2,200802,4025,358092.0
2008,210047,8,3,200803,3963,364888.0
2008,210047,8,4,200804,3982,367950.0
2008,210047,8,5,200805,4004,373232.0
2008,210047,8,6,200806,3990,373314.0
2008,210047,8,7,200807,3961,400754.0
2008,210047,8,8,200808,3953,400140.0
2008,210047,8,9,200809,3944,400567.0
2008,210047,8,10,200810,3894,395113.0
2008,210047,8,11,200811,3810,387007.0
2008,210047,8,12,200812,3809,388907.0
2009,210047,8,1,200901,3919,392251.0
2009,210047,8,2,200902,3889,389841.0
2009,210047,8,3,200903,4171,417693.0
2009,210047,8,4,200904,4166,416791.0
2009,210047,8,5,200905,4161,416499.0
2009,210047,8,6,200906,4133,413407.0
2009,210047,8,7,200907,4111,410527.0
2009,210047,8,8,200908,4574,454699.0
2009,210047,8,9,200909,4483,492422.0
2009,210047,8,10,200910,4926,534942.0
2009,210047,8,11,200911,4902,533322.0
2009,210047,8,12,200912,4834,530585.0
2010,210047,3,1,201001,4843,516586.0
2010,210047,3,2,201002,4958,529311.0
2010,210047,3,3,201003,4946,530967.0
2010,210047,3,4,201004,4947,531928.0
2010,210047,3,5,201005,4962,534784.0
2010,210047,3,6,201006,4952,534504.0
2010,210047,3,7,201007,4933,534040.0
2010,210047,3,8,201008,4948,537107.0
2010,210047,3,9,201009,4939,537746.0
2010,210047,3,10,201010,4907,546663.0
2010,210047,3,11,201011,4831,530297.0
2010,210047,3,12,201012,4804,529335.0
2011,210047,10,1,201101,5034,531558.0
2011,210047,10,2,201102,4919,522328.0
2011,210047,10,3,201103,4914,523135.0
2011,210047,10,4,201104,4945,627886.0
2011,210047,10,5,201105,4942,627678.0
2011,210047,10,6,201106,4929,626958.0
2011,210047,10,7,201107,4927,626224.0
2011,210047,10,8,201108,4816,633540.0
2011,210047,10,9,201109,4828,668016.0
2011,210047,10,10,201110,4812,666556.0
2011,210047,10,11,201111,4802,665558.0
2011,210047,10,12,201112,4799,669422.0
2012,210047,9,1,201201,4767,639344.0
2012,210047,9,2,201202,4782,645206.0
2012,210047,9,3,201203,4792,650248.0
2012,210047,9,4,201204,4791,660032.0
2012,210047,9,5,201205,4758,660302.0
2012,210047,9,6,201206,4736,798344.0
2012,210047,9,7,201207,4749,812948.0
2012,210047,9,8,201208,4779,819444.0
2012,210047,9,9,201209,4759,820168.0
2012,210047,9,10,201210,4751,818364.0
2012,210047,9,11,201211,4750,819662.0
2012,210047,9,12,201212,4760,892968.0
2013,210047,4,1,201301,4740,874808.0
2013,210047,4,2,201302,4639,873852.0
2013,210047,4,3,201303,4809,922910.0
2013,210047,4,4,201304,4778,918682.0
2013,210047,4,5,201305,4854,932660.0
2013,210047,4,6,201306,4751,925876.0
2013,210047,4,7,201307,4754,922402.0
2013,210047,4,8,201308,4573,895554.0
2013,210047,4,9,201309,4635,915988.0
2013,210047,4,10,201310,4656,916088.0
2013,210047,4,11,201311,4646,915634.0
2013,210047,4,12,201312,4748,923650.0
2014,210047,5,1,201401,4723,900858.0
2014,210047,5,2,201402,4749,908464.0
2014,210047,5,3,201403,4650,878176.0
2014,210047,5,4,201404,4634,868422.0
2014,210047,5,5,201405,4550,854314.0
2014,210047,5,6,201406,4575,980786.0
2014,210047,5,7,201407,4594,977110.0
2014,210047,5,8,201408,4552,965413.0
2014,210047,5,9,201409,4544,965072.0
2014,210047,5,10,201410,4533,955185.0
2014,210047,5,11,201411,4528,954240.0
2014,210047,5,12,201412,4514,952634.0
2015,210047,7,1,201501,4512,938074.0
2015,210047,7,2,201502,4509,928160.0
2015,210047,7,3,201503,4511,928596.0
2015,210047,7,4,201504,4470,919814.0
2015,210047,7,5,201505,4470,919718.0
2015,210047,7,6,201506,4464,920410.0
2015,210047,7,7,201507,4682,953624.0
2015,210047,7,8,201508,4662,937797.0
2015,210047,7,9,201509,4750,939671.0
2015,210047,7,10,201510,4647,920397.0
2015,210047,7,11,201511,4623,911944.0
2015,210047,7,12,201512,4674,921526.0
2016,210047,8,1,201601,4691,952529.0
2016,210047,8,2,201602,4693,925014.0
2016,210047,8,3,201603,4717,931878.0
2016,210047,8,4,201604,4757,936974.0
2016,210047,8,5,201605,4706,928349.0
2016,210047,8,6,201606,4693,926619.0
2016,210047,8,7,201607,4677,1054244.0
2016,210047,8,8,201608,4663,1066865.0
2016,210047,8,9,201609,4730,1077202.0
2016,210047,8,10,201610,4752,1084352.0
2016,210047,8,11,201611,4659,1075567.0
